event_message,id,timestamp
dtnotuyagygexmkyqtgb | GET | 200 | 10.113.48.216 | req-aebc | /tenants/dtnotuyagygexmkyqtgb/health | @supabase-infra/mgmt-api/c3494d4,07c6a4e4-b02f-4eab-8aa2-23614a8e91fb,1762997205873000
dtnotuyagygexmkyqtgb | GET | 200 | 10.113.48.216 | req-1wrm | /tenants/dtnotuyagygexmkyqtgb/health | @supabase-infra/mgmt-api/c3494d4,460f38b4-48e4-46b7-bdb1-ded0e0652852,1762997136565000
dtnotuyagygexmkyqtgb | GET | 200 | 10.113.81.112 | req-1wxi | /tenants/dtnotuyagygexmkyqtgb/health | @supabase-infra/mgmt-api/c3494d4,79259294-23ba-45e5-a981-c56ac9ea32aa,1762997076026000
dtnotuyagygexmkyqtgb | GET | 200 | 10.113.81.112 | req-ad7f | /tenants/dtnotuyagygexmkyqtgb/health | @supabase-infra/mgmt-api/c3494d4,3abf8bb4-3c33-4307-9ef2-884c973aa619,1762994973638000
dtnotuyagygexmkyqtgb | GET | 200 | 10.113.81.112 | req-1vkw | /tenants/dtnotuyagygexmkyqtgb/health | @supabase-infra/mgmt-api/c3494d4,2cf1a93a-4edf-482d-b177-96f13112ea1f,1762994749642000
dtnotuyagygexmkyqtgb | GET | 200 | 10.113.81.112 | req-1vqq | /tenants/dtnotuyagygexmkyqtgb/health | @supabase-infra/mgmt-api/c3494d4,d16b08d9-6a5d-4c1b-9b13-36ca6fc11a45,1762994684880000
dtnotuyagygexmkyqtgb | GET | 200 | 10.113.21.31 | req-1vqf | /tenants/dtnotuyagygexmkyqtgb/health | @supabase-infra/mgmt-api/c3494d4,b7d4b607-d323-4dd7-804d-10ef8a0908cc,1762994676197000
dtnotuyagygexmkyqtgb | GET | 200 | 10.113.81.112 | req-1vpe | /tenants/dtnotuyagygexmkyqtgb/health | @supabase-infra/mgmt-api/c3494d4,985cc660-d398-43f8-8747-0fae8463ba4d,1762994612272000
dtnotuyagygexmkyqtgb | GET | 200 | 10.113.48.216 | req-aczj | /tenants/dtnotuyagygexmkyqtgb/health | @supabase-infra/mgmt-api/c3494d4,d83d37fc-47ca-4f65-b38c-0af40a068ad7,1762994538556000
dtnotuyagygexmkyqtgb | GET | 200 | 10.113.81.112 | req-1v7x | /tenants/dtnotuyagygexmkyqtgb/health | @supabase-infra/mgmt-api/c3494d4,38b5bfbe-d472-4295-8b37-901ded0f98f3,1762994033526000
